ID;CATEGORY;NAME;ATTRIBUTE1;ATTRIBUTE2;VALUE1;VALUE2;DESCRIPTION;BRAND;FEATURE;PRICE;PVP_BIGBUY;PVD;IVA;VIDEO;EAN13;WIDTH;HEIGHT;DEPTH;WEIGHT;STOCK;DATE_ADD;DATE_UPD;IMAGE1;IMAGE2;IMAGE3;IMAGE4;IMAGE5;IMAGE6;IMAGE7;IMAGE8
V0500292;2571,2572,2579;"Juego de Bloques de Construcción Castle (36 piezas)";;;;;"<p>¡Si buscas <strong>juguetes</strong> que desarrollen la creatividad y fantasía de los niños, te presentamos el <strong>juego de bloques de construcción Castle (36 piezas)</strong>! ¡Los peques lo pasarán genial construyendo castillos para la pequeña princesa (incluida)!</p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +18 meses</li></ul>";2258;;32.4;14.93;7.61;21;;7569000769209;11.5;27.5;23.5;0.589;105;"2016-11-18 13:56:40";"2017-03-24 14:03:54";http://dropshipping.bigbuy.eu/imgs/V0500292_113253.jpg;;;;;;;
V0500293;2571,2572,2579;"Juego de Bloques de Construcción City (34 piezas)";;;;;"<p>¡Los niños pasarán un rato divertido jugando a construir con el <strong>juego de bloques de construcción City (34 piezas)</strong>! Ideal para desarrollar la imaginación y creatividad de los peques (incluye obrero).</p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +18 meses</li></ul>";2258;;32.4;14.93;7.61;21;;7569000769216;11.5;23.5;27.5;0.589;114;"2016-11-18 13:56:56";"2017-03-24 13:59:10";http://dropshipping.bigbuy.eu/imgs/V0500293_113254.jpg;;;;;;;
V0500294;2571,2572,2576;"Juego de Mesa 4 en Línea";;;;;"<p>Pasa unas tardes de lo más agradables con los pequeños de casa con juguetes de toda la vida, como el <strong>juego de mesa 4 en línea</strong>.</p><ul><li>Tablero, fichas rojas, amarillas y 1 dado</li><li>Medidas aprox.: 26 x 25 x 13 cm</li><li>Edad recomendada: +3 años </li></ul>";2258;;14.8;6.83;3.48;21;;7569000769223;5;26.5;26.5;0.463;44;"2016-11-18 08:52:03";"2017-03-28 06:15:40";http://dropshipping.bigbuy.eu/imgs/V0500294_112782.jpg;http://dropshipping.bigbuy.eu/imgs/V0500294_112783.jpg;;;;;;
V0500295;2571,2572,2576;"Juego de Mesa La Guerra de los Barcos";;;;;"<p>Si quieres un juego con el que pasar horas entretenidos en familia, no te quedes sin el <strong>juego de mesa La Guerra de los Barcos</strong>. ¡Ideal para trabajar la memoria de los más pequeños!</p><ul><li>1 tablero doble</li><li>2 pegatinas, 10 barcos, 2 juegos de clavijas blancas (<em>agua</em>) y 1 juego de rojas (<em>tocado y hundido</em>)</li><li>Medidas del tablero cerrado aprox.: 19 x 3 x 25 cm</li><li>Medidas del tablero abierto aprox.: 19 x 13 x 25 cm</li><li>Edad recomendada: +4 años</li></ul>";2258;;15.7;7.32;3.73;21;;7569000769230;29;26;4.5;0.386;105;"2016-11-18 08:52:18";"2017-03-26 14:00:14";http://dropshipping.bigbuy.eu/imgs/V0500295_112785.jpg;http://dropshipping.bigbuy.eu/imgs/V0500295_112784.jpg;;;;;;
V0500296;2571,2572,2576;"Juego de Mesa La Comida de Dino";;;;;"<p>Disfruta jugando en familia mientras los más peques de la casa mejoran su pulso con el <strong>juego de mesa La comida de Dino</strong>. ¡Horas de diversión aseguradas!</p><ul><li>1 cabeza de dinosaurio (aprox. 25 x 19 x19 cm)</li><li>Pegatinas y accesorios para el juego</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.8;7.73;3.94;21;;7569000769247;10;22;27;0.317;131;"2016-11-18 08:53:13";"2017-03-27 06:11:59";http://dropshipping.bigbuy.eu/imgs/V0500296_112786.jpg;http://dropshipping.bigbuy.eu/imgs/V0500296_112788.jpg;http://dropshipping.bigbuy.eu/imgs/V0500296_112787.jpg;;;;;
V0500298;2571,2572,2574;"Piano Educativo con Luz y Sonido Trenecito";Color;;Amarillo;;"<p>¡Si buscas <strong>regalos para bebés</strong> y prefieres los <strong>juguetes educativos</strong>, te presentamos el <strong>piano educativo con luz y sonido Trenecito</strong>! Ideal para desarrollar la capacidad visual, auditiva, táctil...</p><ul><li>Fabricado en plástico</li><li>Teclas numeradas del 1 al 7</li><li>Alegres melodías y varios sonidos de animales</li><li>Funciona con pilas (3 x AA, no incluidas)</li><li>Edad recomendada: +18 meses</li><li>Medidas aprox.: 24 x 19 x 3 cm</li></ul><p> </p>";2258;;21.4;9.86;5.02;21;;7569000769261;4.5;30;23.5;0.379;65;"-0001-11-30 00:00:00";"2017-03-24 14:11:47";http://dropshipping.bigbuy.eu/imgs/V0500297_113255.jpg;;;;;;;
V0500299;2571,2572,2574;"Piano Educativo con Luz y Sonido Trenecito";Color;;Verde;;"<p>¡Si buscas <strong>regalos para bebés</strong> y prefieres los <strong>juguetes educativos</strong>, te presentamos el <strong>piano educativo con luz y sonido Trenecito</strong>! Ideal para desarrollar la capacidad visual, auditiva, táctil...</p><ul><li>Fabricado en plástico</li><li>Teclas numeradas del 1 al 7</li><li>Alegres melodías y varios sonidos de animales</li><li>Funciona con pilas (3 x AA, no incluidas)</li><li>Edad recomendada: +18 meses</li><li>Medidas aprox.: 24 x 19 x 3 cm</li></ul><p> </p>";2258;;21.4;9.86;5.02;21;;7569000769278;4.5;30;23.5;0.379;86;"-0001-11-30 00:00:00";"2017-03-24 14:11:47";http://dropshipping.bigbuy.eu/imgs/V0500297_113255.jpg;;;;;;;
V0500282;2571,2572,2587;"Camión Volquete con Bloques de Construcción";;;;;"<p>¡Los más peques lo pasarán genial con su<strong> camión volquete con bloques de construcción</strong>!</p><ul><li>Fabricado en plástico</li><li>Incluye 5 bloques de construcción</li><li>Medidas aprox.: 30 x 20 x 18 cm</li><li>Edad recomendada: +18 meses</li></ul>";2258;;30.2;13.89;7.08;21;;7569000769100;23;31;22;0.85;100;"2016-11-21 12:54:25";"2017-03-28 09:10:46";http://dropshipping.bigbuy.eu/imgs/V0500282_113250.jpg;http://dropshipping.bigbuy.eu/imgs/V0500282_113249.jpg;;;;;;
V1600186;2571,2572,2576;"Bingo Electrónico para Niños Junior Knows";;;;;"<p>¿Te gustan los juegos de mesa? No te quedes sin el <strong>bingo electrónico para niños Junior Knows </strong>y disfruta de momentos de ocio en familia.</p><ul><li>Bombo electrónico</li><li>48 cartones</li><li>90 números</li><li>120 fichas de goma eva</li><li>Funciona con pilas (4 x AA, no incluidas)</li><li>Medidas aprox.: 22 x 9 x 38 cm</li><li>Edad recomendada: +6 años</li></ul>";2258;;29.9;13.87;7.07;21;;7569000769346;37.5;22;9.5;0.842;12;"2016-11-18 13:58:06";"2017-03-26 07:33:45";http://dropshipping.bigbuy.eu/imgs/V1600186_113266.jpg;;;;;;;
V1600187;2571,2572,2576;"Futbolín de Mesa de Madera Champions Junior Knows";;;;;"<p>Para los peques más futboleros del mundo, aquí tienes el <strong>futbolín de mesa de madera Champions Junior Knows</strong>. ¡No te lo pierdas!</p><ul><li>4 barras metálicas (aprox. 0,5 cm de diámetro)</li><li>Empuñaduras de plástico</li><li>12 jugadores (aprox. 8 cm de altura)</li><li>2 pelotas de plástico (aprox. 3 cm de diámetro)</li><li>Tornillos para su montaje y 1 llave Allen</li><li>Medidas aprox.: 51 x 11 x 30 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;53.6;25.02;12.76;21;;7569000769353;30;7;51;2.4;16;"2016-11-18 13:59:44";"2017-03-29 08:00:22";http://dropshipping.bigbuy.eu/imgs/V1600187_113275.jpg;http://dropshipping.bigbuy.eu/imgs/V1600187_113276.jpg;;;;;;
V1600188;2571,2572,2583;"Batidora-Amasadora con Accesorios para Niños Junior Knows";;;;;"<p>Si tienes un pequeño chef en casa, no puedes perderte la <strong>batidora-amasadora con accesorios para niños Junior Knows</strong>. Una solución perfecta para fomentar la imitación de roles y la autonomía de los niños.</p><ul><li>1 batidora (aprox. 6 x 20 x 6 cm)</li><li>1 amasadora (longitud x diámetro aprox.: 11,5  x 7,5 cm)</li><li>1 cartón de leche y 1 bote de tomate de juguete</li><li>Fabricado de plástico</li><li>Funciona con pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +3 años</li></ul>";2258;;27.3;12.53;6.39;21;;7569000769360;9;24;22;0.334;78;"2016-11-21 12:56:49";"2017-03-29 00:49:20";http://dropshipping.bigbuy.eu/imgs/V1600188_113268.jpg;http://dropshipping.bigbuy.eu/imgs/V1600188_113267.jpg;;;;;;
V1600189;2571,2572,2660;"Dinosaurio Grabador y Reproductor de Voz con LED Junior Knows";;;;;"<p>¡Si buscas <strong>regalos para niños</strong>, sorprende a los peques con el original y divertido <strong>dinosaurio grabador y reproductor de voz con LED Junior Knows</strong>!</p><ul><li>Función de grabación y reproducción</li><li>Efecto de cambio de voz que transforma los sonidos grabados</li><li>Levanta las patas delanteras y abre la boca mostrando una luz en su interior</li><li>Emite varios sonidos divertidos</li><li>Funciona con pilas (3 x AAA, incluidas)</li><li>Medidas aprox.: 15 x 16 x 9 cm</li><li>Edad recomendada: +2 años</li></ul>";2258;;33.2;15.02;7.66;21;;7569000769377;12;21;17;0.395;72;"2016-11-21 12:57:29";"2017-03-27 13:48:42";http://dropshipping.bigbuy.eu/imgs/V1600189_113270.jpg;http://dropshipping.bigbuy.eu/imgs/V1600189_113271.jpg;http://dropshipping.bigbuy.eu/imgs/V1600189_113269.jpg;;;;;
V1600190;2571,2572,2583;"Juego de Médicos con Juguetero Junior Knows";;;;;"<p>¡El <strong>juego de médicos con juguetero Junior Knows </strong>es el juguete perfecto para entretener a los pequeños doctores! Además, el juguetero es ideal para guardarlo todo al terminar de jugar.</p><p>Incluye: jeringuilla, martillo, bolsa de transfusión, bisturí, bandeja, cesta, medidor, grifo, frasco, tijeras, tijeras quirúrgicas, oftalmoscopio con luz (pilas: 2 x L1154, incluidas), espejo dental con luz (pilas: 2 x L1154, incluidas), pegatinas y juguetero.</p><ul><li>Fabricado en plástico</li><li>Medidas aprox. montado: 51 x 53 x 23 cm</li><li>Medidas juguetero: 32 x 27 x 23 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;54.2;25.02;12.76;21;;7569000769384;34;26;27;1.23;6;"2016-11-21 12:57:50";"2017-03-27 07:00:31";http://dropshipping.bigbuy.eu/imgs/V1600190_113272.jpg;;;;;;;
V1600191;2571,2572,2583;"Juego de Cocina con Luz y Sonido con Juguetero Junior Knows";;;;;"<p>¡Con el <strong>juego de cocina con luz y sonido con juguetero Junior Knows </strong>los pequeños cocineros de la casa ya pueden jugar a cocinar y pasarlo genial! Incluye juguetero para poder guardarlo todo al terminar de jugar. Al mover los mandos, se activa el mecanismo de luz y sonido de los fuegos para cocinar.</p><p>Incluye: cacerola con tapa, sartén, cuchillo, cucharón, espátula, dos tenedores, dos platos, jarra, pimiento, zanahoria, maíz, tomate, limón, coliflor, grifo, pegatinas y juguetero.</p><ul><li>Fabricado en plástico</li><li>Funciona con pilas (3 x AAA, no incluidas)</li><li>Medidas aprox. montado: 51 x 55 x 23 cm</li><li>Medidas juguetero: 32 x 27 x 23 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;54.2;25.02;12.76;21;;7569000769391;34;26;27;1.23;14;"2016-11-21 12:58:46";"2017-03-27 14:37:04";http://dropshipping.bigbuy.eu/imgs/V1600191_113273.jpg;;;;;;;
V1600192;2571,2572,2583;"Juego de Taller con Juguetero Junior Knows";;;;;"<p>¡El <strong>juego de taller con juguetero Junior Knows </strong>es ideal para que los niños jueguen a ser mecánicos! Dispone de varias herramientas y juguetero para guardarlo todo al terminar de jugar.</p><p>Incluye: juguetero, destornillador, martillo, llave inglesa, sierra, cúter, tornillos, etc.</p><ul><li>Fabricado en plástico</li><li>Medidas aprox. montado: 51 x 49 x 23 cm</li><li>Medidas juguetero: 32 x 27 x 23 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;54.2;25.02;12.76;21;;7569000769407;34;26;27;1.23;49;"2016-11-23 17:24:10";"2017-03-15 14:14:01";http://dropshipping.bigbuy.eu/imgs/V1600192_113274.jpg;;;;;;;
V0500301;2571,2572,2581;"Bebé con Accesorios ¡Al Agua Patos!";Color;;Rosa;;"<p>Sorprende a los más pequeños de tu hogar con el <strong>bebé con accesorios ¡Al agua patos!</strong>. Podrán bañarse e interactuar con él, sintiéndose un poco más mayores.</p><ul><li>Flotador, biberón, orinal, esponjita, jabón y loción</li><li>Bebé con albornoz</li><li>Bebe y hace pis</li><li>Longitud del bebé aprox.: 30 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;43.9;20.04;8.99;21;;7569000770007;10;31;34;0.634;20;"-0001-11-30 00:00:00";"2017-03-28 22:23:43";http://dropshipping.bigbuy.eu/imgs/V0500300_112789.jpg;http://dropshipping.bigbuy.eu/imgs/V0500300_112790.jpg;;;;;;
V0500302;2571,2572,2581;"Bebé con Accesorios ¡Al Agua Patos!";Color;;Azul;;"<p>Sorprende a los más pequeños de tu hogar con el <strong>bebé con accesorios ¡Al agua patos!</strong>. Podrán bañarse e interactuar con él, sintiéndose un poco más mayores.</p><ul><li>Flotador, biberón, orinal, esponjita, jabón y loción</li><li>Bebé con albornoz</li><li>Bebe y hace pis</li><li>Longitud del bebé aprox.: 30 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;43.9;20.04;8.99;21;;7569000770014;10;31;34;0.634;36;"-0001-11-30 00:00:00";"2017-03-24 14:11:51";http://dropshipping.bigbuy.eu/imgs/V0500300_112789.jpg;http://dropshipping.bigbuy.eu/imgs/V0500300_112790.jpg;;;;;;
V0500303;2571,2572,2581;"Juego de Expedición con Dinosaurio";;;;;"<p>Si a los peques de tu casa les apasiona el mundo de los dinosaurios, ¡regálales el <strong>juego de expedición con dinosaurio</strong>!</p><ul><li>1 dinosaurio con sonido y luz (aprox.: 23 x 19 x 8 cm)</li><li>Funciona con pilas (2 x AG13, incluidas)</li><li>2 expedicionarios (aprox. 7 x 12 x 4 cm)</li><li>2 palmeras y 1 roca</li><li>Edad recomendada: +4 años</li></ul>";2258;;32.6;14.93;7.61;21;;7569000770021;11;21;33;0.415;233;"2016-11-18 14:08:47";"2017-03-24 14:11:53";http://dropshipping.bigbuy.eu/imgs/V0500303_113257.jpg;http://dropshipping.bigbuy.eu/imgs/V0500303_113256.jpg;;;;;;
V0500306;2571,2572,2587;"Coche Teledirigido Power 1:16";Color;;Rojo;;"<p>¡El <strong>coche teledirigido Power 1:16 </strong>es un <strong>regalo para niños</strong> que siempre triunfa!</p><ul><li>Escala 1:16</li><li>Banda de frecuencia: 27 MHz</li><li>Potencia máxima de radiofrecuencia: 30 mW</li><li>Fabricado en plástico con ruedas de goma</li><li>Movimientos: izquierda, derecha, delante y detrás</li><li>Medidas aprox. 26 x 11 x 16 cm</li><li>Batería recargable (Ni-MH AA, 700 mAh, 4,8 V)</li><li>Incluye cargador (110-240 V, 50-60 Hz / 250 mA, 4,8 V)</li><li>Tiempo de carga completa: 2 horas aprox.</li><li>Autonomía con carga máxima: 8-16 minutos</li><li>Mando a pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +8 años</li></ul>";2258;;78.8;36.32;18.52;21;;7569000770052;37;26;18;0.941;25;"-0001-11-30 00:00:00";"2017-03-28 18:20:27";http://dropshipping.bigbuy.eu/imgs/V0500305_112791.jpg;http://dropshipping.bigbuy.eu/imgs/V0500305_112792.jpg;;;;;;
V0500307;2571,2572,2587;"Coche Teledirigido Power 1:16";Color;;Azul;;"<p>¡El <strong>coche teledirigido Power 1:16 </strong>es un <strong>regalo para niños</strong> que siempre triunfa!</p><ul><li>Escala 1:16</li><li>Banda de frecuencia: 27 MHz</li><li>Potencia máxima de radiofrecuencia: 30 mW</li><li>Fabricado en plástico con ruedas de goma</li><li>Movimientos: izquierda, derecha, delante y detrás</li><li>Medidas aprox. 26 x 11 x 16 cm</li><li>Batería recargable (Ni-MH AA, 700 mAh, 4,8 V)</li><li>Incluye cargador (110-240 V, 50-60 Hz / 250 mA, 4,8 V)</li><li>Tiempo de carga completa: 2 horas aprox.</li><li>Autonomía con carga máxima: 8-16 minutos</li><li>Mando a pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +8 años</li></ul>";2258;;78.8;36.32;18.52;21;;7569000770069;37;26;18;0.941;28;"-0001-11-30 00:00:00";"2017-03-24 14:04:00";http://dropshipping.bigbuy.eu/imgs/V0500305_112791.jpg;http://dropshipping.bigbuy.eu/imgs/V0500305_112792.jpg;;;;;;
V0500310;2571,2572,2587;"Coche Deportivo con Luz y Sonido 1:18";Color;;Gris;;"<p>¡Si buscas <strong>regalos para niños</strong>, con el <strong>coche deportivo con luz y sonido 1:18</strong> tienes el éxito asegurado!</p><ul><li>Fabricado en plástico</li><li>Movimiento, luces y música</li><li>Cambio de dirección al chocar con obstáculos</li><li>Medidas aprox.: 25 x 7 x 9,5 cm</li><li>Funciona con pilas (4 x AA, no incluidas)</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.7;7.73;3.94;21;;7569000770090;11;11;25.5;0.306;55;"-0001-11-30 00:00:00";"2017-03-24 14:11:57";http://dropshipping.bigbuy.eu/imgs/V0500308_112793.jpg;http://dropshipping.bigbuy.eu/imgs/V0500308_112794.jpg;;;;;;
V0500309;2571,2572,2587;"Coche Deportivo con Luz y Sonido 1:18";Color;;Naranja;;"<p>¡Si buscas <strong>regalos para niños</strong>, con el <strong>coche deportivo con luz y sonido 1:18</strong> tienes el éxito asegurado!</p><ul><li>Fabricado en plástico</li><li>Movimiento, luces y música</li><li>Cambio de dirección al chocar con obstáculos</li><li>Medidas aprox.: 25 x 7 x 9,5 cm</li><li>Funciona con pilas (4 x AA, no incluidas)</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.7;7.73;3.94;21;;7569000770083;11;11;25.5;0.306;50;"-0001-11-30 00:00:00";"2017-03-24 14:04:00";http://dropshipping.bigbuy.eu/imgs/V0500308_112793.jpg;http://dropshipping.bigbuy.eu/imgs/V0500308_112794.jpg;;;;;;
V0500312;2571,2572,2587;"Camión de Bomberos Fire";;;;;"<p>¡Te presentamos el <strong>camión de bomberos Fire</strong>, todo un clásico entre los <strong>juguetes</strong> que todos los niños desean tener!</p><ul><li>Fabricado en plástico</li><li>Medidas aprox.: 31 x 14 x 12 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;26.9;12.4;6.32;21;;7569000770113;18;39;13;0.564;102;"2016-11-18 14:17:24";"2017-03-24 14:04:02";http://dropshipping.bigbuy.eu/imgs/V0500312_113260.jpg;http://dropshipping.bigbuy.eu/imgs/V0500312_113261.jpg;;;;;;
V0500311;2571,2572,2587;"Vehículos de Construcción con Accesorios";;;;;"<p>Incentiva a los más pequeños del hogar a imaginar mientras juegan y crear sus propias historias con los <strong>vehículos de construcción con accesorios</strong>.</p><ul><li>4 vehículos (hormigonera, grúa, excavadora y volquete)</li><li>Medidas de los camiones aprox.: 11 x 6,5 x 11</li><li>1 muñeco (aprox. 5 x 9,5 x 3,5 cm)</li><li>4 conos ( aprox. 3,5 x 3,5 x 3,5 cm)</li><li>3 señales de stop y semáforo (aprox. 6 x 10 x 3 cm)</li><li>Edad recomendada: +3 años</li></ul>";2258;;28.8;13.32;6.79;21;;7569000770106;34.5;7;35;0.578;107;"2016-11-18 14:09:10";"2017-03-24 13:59:16";http://dropshipping.bigbuy.eu/imgs/V0500311_113259.jpg;http://dropshipping.bigbuy.eu/imgs/V0500311_113258.jpg;;;;;;
V0500313;2571,2572,2578;"Juego para Niños La Pizza Enredada";;;;;"<p>Si eres de los que se divierten con <strong>juegos de habilidad</strong>, no puede faltar en tu hogar el <strong>juego para niños La </strong><strong>pizza enrededa</strong>.</p><ul><li>Medidas del juego aprox.: 98 x 98 cm</li><li>Edad recomendada: +6 años</li></ul>";2258;;15.8;7.34;3.74;21;;7569000770120;25;6;37;0.386;187;"2016-11-18 08:54:53";"2017-03-24 14:11:59";http://dropshipping.bigbuy.eu/imgs/V0500313_112796.jpg;http://dropshipping.bigbuy.eu/imgs/V0500313_112795.jpg;;;;;;
V0500314;2571,2572,2576;"Juego de Mesa ¡Adivíname!";;;;;"<p>Si quieres hacer un regalo original a los peques de la familia, no te pierdas el divertido <strong>juego de mesa ¡Adivíname!</strong>. Ya verás cómo os lo pasáis todos juntos jugando en familia.</p><ul><li>2 tableros de plástico (aprox.: 25,5 x 18 cm)</li><li>2 láminas dobles con personas y animales (aprox.: 23,5 x 23,5 cm)</li><li>2 selectores de personaje</li><li>2 paquetes de ventanitas</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.8;7.73;3.94;21;;7569000770137;5;27;27;0.34;104;"2016-11-18 13:57:51";"2017-03-27 07:37:11";http://dropshipping.bigbuy.eu/imgs/V0500314_127412.jpg;;;;;;;
V0500316;2571,2572,2587;"Coche Todoterreno Racing";Color;;Amarillo;;"<p>¡Si buscas <strong>coches de juguete</strong> para regalar, te presentamos el <strong>coche todoterreno Racing</strong>!</p><ul><li>Fabricado en plástico</li><li>Medidas aprox.: 24 x 12 x 14,5 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.8;7.73;3.94;21;;7569000770151;17;15;27;0.385;59;"-0001-11-30 00:00:00";"2017-03-24 14:12:00";http://dropshipping.bigbuy.eu/imgs/V0500315_112799.jpg;http://dropshipping.bigbuy.eu/imgs/V0500315_112801.jpg;http://dropshipping.bigbuy.eu/imgs/V0500315_112800.jpg;;;;;
V0500317;2571,2572,2587;"Coche Todoterreno Racing";Color;;Rojo;;"<p>¡Si buscas <strong>coches de juguete</strong> para regalar, te presentamos el <strong>coche todoterreno Racing</strong>!</p><ul><li>Fabricado en plástico</li><li>Medidas aprox.: 24 x 12 x 14,5 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.8;7.73;3.94;21;;7569000770168;17;15;27;0.385;53;"-0001-11-30 00:00:00";"2017-03-24 14:12:04";http://dropshipping.bigbuy.eu/imgs/V0500315_112799.jpg;http://dropshipping.bigbuy.eu/imgs/V0500315_112801.jpg;http://dropshipping.bigbuy.eu/imgs/V0500315_112800.jpg;;;;;
